time_utc,solar_production_mw,wind_offshore_production_mw,wind_onshore_production_mw
2024-12-31 23:00:00,0.0,3453.249,6519.52
2024-12-31 23:15:00,0.0,3453.249,6519.52
2024-12-31 23:30:00,0.0,3453.249,6519.52
2024-12-31 23:45:00,0.0,3453.249,6519.52
2025-01-01 00:00:00,0.0,3110.75,5917.659
2025-01-01 00:15:00,0.0,3110.75,5917.659
2025-01-01 00:30:00,0.0,3110.75,5917.659
2025-01-01 00:45:00,0.0,3110.75,5917.659
2025-01-01 01:00:00,0.0,3376.75,4994.553
2025-01-01 01:15:00,0.0,3376.75,4994.553
2025-01-01 01:30:00,0.0,3376.75,4994.553
2025-01-01 01:45:00,0.0,3376.75,4994.553
2025-01-01 02:00:00,0.0,3414.75,4990.896
2025-01-01 02:15:00,0.0,3414.75,4990.896
2025-01-01 02:30:00,0.0,3414.75,4990.896
2025-01-01 02:45:00,0.0,3414.75,4990.896
2025-01-01 03:00:00,0.0,3155.25,4988.425
2025-01-01 03:15:00,0.0,3155.25,4988.425
2025-01-01 03:30:00,0.0,3155.25,4988.425
2025-01-01 03:45:00,0.0,3155.25,4988.425
2025-01-01 04:00:00,0.0,2714.499,4995.848
2025-01-01 04:15:00,0.0,2714.499,4995.848
2025-01-01 04:30:00,0.0,2714.499,4995.848
2025-01-01 04:45:00,0.0,2714.499,4995.848
2025-01-01 05:00:00,0.0,2826.0,5000.998
2025-01-01 05:15:00,0.0,2826.0,5000.998
2025-01-01 05:30:00,0.0,2826.0,5000.998
2025-01-01 05:45:00,0.0,2826.0,5000.998
2025-01-01 06:00:00,0.0,2691.5,5545.243
2025-01-01 06:15:00,0.0,2691.5,5545.243
2025-01-01 06:30:00,0.0,2691.5,5545.243
2025-01-01 06:45:00,0.0,2691.5,5545.243
2025-01-01 07:00:00,1.217,2566.501,5000.109
2025-01-01 07:15:00,1.217,2566.501,5000.109
2025-01-01 07:30:00,1.217,2566.501,5000.109
2025-01-01 07:45:00,1.217,2566.501,5000.109
2025-01-01 08:00:00,109.13,2249.75,5006.276
2025-01-01 08:15:00,109.13,2249.75,5006.276
2025-01-01 08:30:00,109.13,2249.75,5006.276
2025-01-01 08:45:00,109.13,2249.75,5006.276
2025-01-01 09:00:00,510.609,2035.25,5008.423
2025-01-01 09:15:00,510.609,2035.25,5008.423
2025-01-01 09:30:00,510.609,2035.25,5008.423
2025-01-01 09:45:00,510.609,2035.25,5008.423
2025-01-01 10:00:00,756.11,1573.501,5008.986
2025-01-01 10:15:00,756.11,1573.501,5008.986
2025-01-01 10:30:00,756.11,1573.501,5008.986
2025-01-01 10:45:00,756.11,1573.501,5008.986
2025-01-01 11:00:00,872.914,1518.0,4859.352
2025-01-01 11:15:00,872.914,1518.0,4859.352
2025-01-01 11:30:00,872.914,1518.0,4859.352
2025-01-01 11:45:00,872.914,1518.0,4859.352
2025-01-01 12:00:00,889.36,1817.25,4557.821
2025-01-01 12:15:00,889.36,1817.25,4557.821
2025-01-01 12:30:00,889.36,1817.25,4557.821
2025-01-01 12:45:00,889.36,1817.25,4557.821
2025-01-01 13:00:00,642.642,1998.75,4968.952
2025-01-01 13:15:00,642.642,1998.75,4968.952
2025-01-01 13:30:00,642.642,1998.75,4968.952
2025-01-01 13:45:00,642.642,1998.75,4968.952
2025-01-01 14:00:00,290.661,2567.25,5521.656
2025-01-01 14:15:00,290.661,2567.25,5521.656
2025-01-01 14:30:00,290.661,2567.25,5521.656
2025-01-01 14:45:00,290.661,2567.25,5521.656
2025-01-01 15:00:00,47.725,3314.0,6551.295
2025-01-01 15:15:00,47.725,3314.0,6551.295
2025-01-01 15:30:00,47.725,3314.0,6551.295
2025-01-01 15:45:00,47.725,3314.0,6551.295
2025-01-01 16:00:00,0.0,3651.249,6371.756
2025-01-01 16:15:00,0.0,3651.249,6371.756
2025-01-01 16:30:00,0.0,3651.249,6371.756
2025-01-01 16:45:00,0.0,3651.249,6371.756
2025-01-01 17:00:00,0.0,3621.251,5262.636
2025-01-01 17:15:00,0.0,3621.251,5262.636
2025-01-01 17:30:00,0.0,3621.251,5262.636
2025-01-01 17:45:00,0.0,3621.251,5262.636
2025-01-01 18:00:00,0.0,3423.001,5026.362
2025-01-01 18:15:00,0.0,3423.001,5026.362
2025-01-01 18:30:00,0.0,3423.001,5026.362
2025-01-01 18:45:00,0.0,3423.001,5026.362
2025-01-01 19:00:00,0.0,3645.0,4969.39
2025-01-01 19:15:00,0.0,3645.0,4969.39
2025-01-01 19:30:00,0.0,3645.0,4969.39
2025-01-01 19:45:00,0.0,3645.0,4969.39
2025-01-01 20:00:00,0.0,3433.001,5463.986
2025-01-01 20:15:00,0.0,3433.001,5463.986
2025-01-01 20:30:00,0.0,3433.001,5463.986
2025-01-01 20:45:00,0.0,3433.001,5463.986
2025-01-01 21:00:00,0.0,3283.75,5849.626
2025-01-01 21:15:00,0.0,3283.75,5849.626
2025-01-01 21:30:00,0.0,3283.75,5849.626
2025-01-01 21:45:00,0.0,3283.75,5849.626
2025-01-01 22:00:00,0.0,3208.0,5931.133
2025-01-01 22:15:00,0.0,3208.0,5931.133
2025-01-01 22:30:00,0.0,3208.0,5931.133
2025-01-01 22:45:00,0.0,3208.0,5931.133
2025-01-01 23:00:00,0.0,2405.0,5857.03
2025-01-01 23:15:00,0.0,2405.0,5857.03
2025-01-01 23:30:00,0.0,2405.0,5857.03
2025-01-01 23:45:00,0.0,2405.0,5857.03
2025-01-02 00:00:00,0.0,1860.75,4657.518
2025-01-02 00:15:00,0.0,1860.75,4657.518
2025-01-02 00:30:00,0.0,1860.75,4657.518
2025-01-02 00:45:00,0.0,1860.75,4657.518
2025-01-02 01:00:00,0.0,1584.75,2180.4
2025-01-02 01:15:00,0.0,1584.75,2180.4
2025-01-02 01:30:00,0.0,1584.75,2180.4
2025-01-02 01:45:00,0.0,1584.75,2180.4
2025-01-02 02:00:00,0.0,1469.249,1290.672
2025-01-02 02:15:00,0.0,1469.249,1290.672
2025-01-02 02:30:00,0.0,1469.249,1290.672
2025-01-02 02:45:00,0.0,1469.249,1290.672
2025-01-02 03:00:00,0.0,1377.0,1003.721
2025-01-02 03:15:00,0.0,1377.0,1003.721
2025-01-02 03:30:00,0.0,1377.0,1003.721
2025-01-02 03:45:00,0.0,1377.0,1003.721
2025-01-02 04:00:00,0.0,1430.751,756.568
2025-01-02 04:15:00,0.0,1430.751,756.568
2025-01-02 04:30:00,0.0,1430.751,756.568
2025-01-02 04:45:00,0.0,1430.751,756.568
2025-01-02 05:00:00,0.0,1360.5,588.753
2025-01-02 05:15:00,0.0,1360.5,588.753
2025-01-02 05:30:00,0.0,1360.5,588.753
2025-01-02 05:45:00,0.0,1360.5,588.753
2025-01-02 06:00:00,0.0,1153.749,551.794
2025-01-02 06:15:00,0.0,1153.749,551.794
2025-01-02 06:30:00,0.0,1153.749,551.794
2025-01-02 06:45:00,0.0,1153.749,551.794
2025-01-02 07:00:00,1.476,1305.001,402.255
2025-01-02 07:15:00,1.476,1305.001,402.255
2025-01-02 07:30:00,1.476,1305.001,402.255
2025-01-02 07:45:00,1.476,1305.001,402.255
2025-01-02 08:00:00,527.664,1113.749,408.922
2025-01-02 08:15:00,527.664,1113.749,408.922
2025-01-02 08:30:00,527.664,1113.749,408.922
2025-01-02 08:45:00,527.664,1113.749,408.922
2025-01-02 09:00:00,2925.525,925.0,475.339
2025-01-02 09:15:00,2925.525,925.0,475.339
2025-01-02 09:30:00,2925.525,925.0,475.339
2025-01-02 09:45:00,2925.525,925.0,475.339
2025-01-02 10:00:00,5408.625,1451.499,622.846
2025-01-02 10:15:00,5408.625,1451.499,622.846
2025-01-02 10:30:00,5408.625,1451.499,622.846
2025-01-02 10:45:00,5408.625,1451.499,622.846
2025-01-02 11:00:00,7194.923,1697.502,1071.732
2025-01-02 11:15:00,7194.923,1697.502,1071.732
2025-01-02 11:30:00,7194.923,1697.502,1071.732
2025-01-02 11:45:00,7194.923,1697.502,1071.732
2025-01-02 12:00:00,6167.02,2377.998,1741.282
2025-01-02 12:15:00,6167.02,2377.998,1741.282
2025-01-02 12:30:00,6167.02,2377.998,1741.282
2025-01-02 12:45:00,6167.02,2377.998,1741.282
2025-01-02 13:00:00,4203.266,2788.5,2118.461
2025-01-02 13:15:00,4203.266,2788.5,2118.461
2025-01-02 13:30:00,4203.266,2788.5,2118.461
2025-01-02 13:45:00,4203.266,2788.5,2118.461
2025-01-02 14:00:00,2107.258,2867.001,1658.415
2025-01-02 14:15:00,2107.258,2867.001,1658.415
2025-01-02 14:30:00,2107.258,2867.001,1658.415
2025-01-02 14:45:00,2107.258,2867.001,1658.415
2025-01-02 15:00:00,421.057,2964.75,1477.348
2025-01-02 15:15:00,421.057,2964.75,1477.348
2025-01-02 15:30:00,421.057,2964.75,1477.348
2025-01-02 15:45:00,421.057,2964.75,1477.348
2025-01-02 16:00:00,0.0,3126.5,1333.784
2025-01-02 16:15:00,0.0,3126.5,1333.784
2025-01-02 16:30:00,0.0,3126.5,1333.784
2025-01-02 16:45:00,0.0,3126.5,1333.784
2025-01-02 17:00:00,0.0,3434.5,1431.043
2025-01-02 17:15:00,0.0,3434.5,1431.043
2025-01-02 17:30:00,0.0,3434.5,1431.043
2025-01-02 17:45:00,0.0,3434.5,1431.043
2025-01-02 18:00:00,0.0,3284.001,1630.252
2025-01-02 18:15:00,0.0,3284.001,1630.252
2025-01-02 18:30:00,0.0,3284.001,1630.252
2025-01-02 18:45:00,0.0,3284.001,1630.252
2025-01-02 19:00:00,0.0,3289.0,1806.529
2025-01-02 19:15:00,0.0,3289.0,1806.529
2025-01-02 19:30:00,0.0,3289.0,1806.529
2025-01-02 19:45:00,0.0,3289.0,1806.529
2025-01-02 20:00:00,0.0,3244.75,1921.037
2025-01-02 20:15:00,0.0,3244.75,1921.037
2025-01-02 20:30:00,0.0,3244.75,1921.037
2025-01-02 20:45:00,0.0,3244.75,1921.037
2025-01-02 21:00:00,0.0,3004.5,1752.961
2025-01-02 21:15:00,0.0,3004.5,1752.961
2025-01-02 21:30:00,0.0,3004.5,1752.961
2025-01-02 21:45:00,0.0,3004.5,1752.961
2025-01-02 22:00:00,0.0,2411.75,1547.859
2025-01-02 22:15:00,0.0,2411.75,1547.859
2025-01-02 22:30:00,0.0,2411.75,1547.859
2025-01-02 22:45:00,0.0,2411.75,1547.859
2025-01-02 23:00:00,0.0,2539.5,1645.914
2025-01-02 23:15:00,0.0,2539.5,1645.914
2025-01-02 23:30:00,0.0,2539.5,1645.914
2025-01-02 23:45:00,0.0,2539.5,1645.914
2025-01-03 00:00:00,0.0,2805.499,1618.077
2025-01-03 00:15:00,0.0,2805.499,1618.077
2025-01-03 00:30:00,0.0,2805.499,1618.077
2025-01-03 00:45:00,0.0,2805.499,1618.077
2025-01-03 01:00:00,0.0,2857.749,1937.499
2025-01-03 01:15:00,0.0,2857.749,1937.499
2025-01-03 01:30:00,0.0,2857.749,1937.499
2025-01-03 01:45:00,0.0,2857.749,1937.499
2025-01-03 02:00:00,0.0,3126.25,2047.739
2025-01-03 02:15:00,0.0,3126.25,2047.739
2025-01-03 02:30:00,0.0,3126.25,2047.739
2025-01-03 02:45:00,0.0,3126.25,2047.739
2025-01-03 03:00:00,0.0,3400.75,2245.754
2025-01-03 03:15:00,0.0,3400.75,2245.754
2025-01-03 03:30:00,0.0,3400.75,2245.754
2025-01-03 03:45:00,0.0,3400.75,2245.754
2025-01-03 04:00:00,0.0,3597.249,2721.226
2025-01-03 04:15:00,0.0,3597.249,2721.226
2025-01-03 04:30:00,0.0,3597.249,2721.226
2025-01-03 04:45:00,0.0,3597.249,2721.226
2025-01-03 05:00:00,0.0,3657.0,3513.913
2025-01-03 05:15:00,0.0,3657.0,3513.913
2025-01-03 05:30:00,0.0,3657.0,3513.913
2025-01-03 05:45:00,0.0,3657.0,3513.913
2025-01-03 06:00:00,0.0,3608.25,4324.637
2025-01-03 06:15:00,0.0,3608.25,4324.637
2025-01-03 06:30:00,0.0,3608.25,4324.637
2025-01-03 06:45:00,0.0,3608.25,4324.637
2025-01-03 07:00:00,2.61,3650.25,4378.53
2025-01-03 07:15:00,2.61,3650.25,4378.53
2025-01-03 07:30:00,2.61,3650.25,4378.53
2025-01-03 07:45:00,2.61,3650.25,4378.53
2025-01-03 08:00:00,551.752,3537.0,4821.699
2025-01-03 08:15:00,551.752,3537.0,4821.699
2025-01-03 08:30:00,551.752,3537.0,4821.699
2025-01-03 08:45:00,551.752,3537.0,4821.699
2025-01-03 09:00:00,2772.148,3459.75,5248.739
2025-01-03 09:15:00,2772.148,3459.75,5248.739
2025-01-03 09:30:00,2772.148,3459.75,5248.739
2025-01-03 09:45:00,2772.148,3459.75,5248.739
2025-01-03 10:00:00,4336.232,3474.25,5479.588
2025-01-03 10:15:00,4336.232,3474.25,5479.588
2025-01-03 10:30:00,4336.232,3474.25,5479.588
2025-01-03 10:45:00,4336.232,3474.25,5479.588
2025-01-03 11:00:00,3981.92,3640.001,5174.549
2025-01-03 11:15:00,3981.92,3640.001,5174.549
2025-01-03 11:30:00,3981.92,3640.001,5174.549
2025-01-03 11:45:00,3981.92,3640.001,5174.549
2025-01-03 12:00:00,3272.974,3508.501,4219.156
2025-01-03 12:15:00,3272.974,3508.501,4219.156
2025-01-03 12:30:00,3272.974,3508.501,4219.156
2025-01-03 12:45:00,3272.974,3508.501,4219.156
2025-01-03 13:00:00,2841.286,3450.25,3975.338
2025-01-03 13:15:00,2841.286,3450.25,3975.338
2025-01-03 13:30:00,2841.286,3450.25,3975.338
2025-01-03 13:45:00,2841.286,3450.25,3975.338
2025-01-03 14:00:00,1928.79,3198.751,3610.91
2025-01-03 14:15:00,1928.79,3198.751,3610.91
2025-01-03 14:30:00,1928.79,3198.751,3610.91
2025-01-03 14:45:00,1928.79,3198.751,3610.91
2025-01-03 15:00:00,447.963,3172.251,2845.564
2025-01-03 15:15:00,447.963,3172.251,2845.564
2025-01-03 15:30:00,447.963,3172.251,2845.564
2025-01-03 15:45:00,447.963,3172.251,2845.564
2025-01-03 16:00:00,0.0,3081.25,1924.284
2025-01-03 16:15:00,0.0,3081.25,1924.284
2025-01-03 16:30:00,0.0,3081.25,1924.284
2025-01-03 16:45:00,0.0,3081.25,1924.284
2025-01-03 17:00:00,0.0,2850.25,1576.54
2025-01-03 17:15:00,0.0,2850.25,1576.54
2025-01-03 17:30:00,0.0,2850.25,1576.54
2025-01-03 17:45:00,0.0,2850.25,1576.54
2025-01-03 18:00:00,0.0,2428.75,1292.627
2025-01-03 18:15:00,0.0,2428.75,1292.627
2025-01-03 18:30:00,0.0,2428.75,1292.627
2025-01-03 18:45:00,0.0,2428.75,1292.627
2025-01-03 19:00:00,0.0,2179.749,999.302
2025-01-03 19:15:00,0.0,2179.749,999.302
2025-01-03 19:30:00,0.0,2179.749,999.302
2025-01-03 19:45:00,0.0,2179.749,999.302
2025-01-03 20:00:00,0.0,1614.0,938.809
2025-01-03 20:15:00,0.0,1614.0,938.809
2025-01-03 20:30:00,0.0,1614.0,938.809
2025-01-03 20:45:00,0.0,1614.0,938.809
2025-01-03 21:00:00,0.0,1395.25,699.466
2025-01-03 21:15:00,0.0,1395.25,699.466
2025-01-03 21:30:00,0.0,1395.25,699.466
2025-01-03 21:45:00,0.0,1395.25,699.466
2025-01-03 22:00:00,0.0,1189.0,509.739
2025-01-03 22:15:00,0.0,1189.0,509.739
2025-01-03 22:30:00,0.0,1189.0,509.739
2025-01-03 22:45:00,0.0,1189.0,509.739
2025-01-03 23:00:00,0.0,887.75,668.89
2025-01-03 23:15:00,0.0,887.75,668.89
2025-01-03 23:30:00,0.0,887.75,668.89
2025-01-03 23:45:00,0.0,887.75,668.89
2025-01-04 00:00:00,0.0,1015.0,500.591
2025-01-04 00:15:00,0.0,1015.0,500.591
2025-01-04 00:30:00,0.0,1015.0,500.591
2025-01-04 00:45:00,0.0,1015.0,500.591
2025-01-04 01:00:00,0.0,655.25,526.096
2025-01-04 01:15:00,0.0,655.25,526.096
2025-01-04 01:30:00,0.0,655.25,526.096
2025-01-04 01:45:00,0.0,655.25,526.096
2025-01-04 02:00:00,0.0,371.5,449.856
2025-01-04 02:15:00,0.0,371.5,449.856
2025-01-04 02:30:00,0.0,371.5,449.856
2025-01-04 02:45:00,0.0,371.5,449.856
2025-01-04 03:00:00,0.0,413.5,375.287
2025-01-04 03:15:00,0.0,413.5,375.287
2025-01-04 03:30:00,0.0,413.5,375.287
2025-01-04 03:45:00,0.0,413.5,375.287
2025-01-04 04:00:00,0.0,491.25,291.461
2025-01-04 04:15:00,0.0,491.25,291.461
2025-01-04 04:30:00,0.0,491.25,291.461
2025-01-04 04:45:00,0.0,491.25,291.461
2025-01-04 05:00:00,0.0,519.999,311.288
2025-01-04 05:15:00,0.0,519.999,311.288
2025-01-04 05:30:00,0.0,519.999,311.288
2025-01-04 05:45:00,0.0,519.999,311.288
2025-01-04 06:00:00,0.0,733.75,263.398
2025-01-04 06:15:00,0.0,733.75,263.398
2025-01-04 06:30:00,0.0,733.75,263.398
2025-01-04 06:45:00,0.0,733.75,263.398
2025-01-04 07:00:00,1.895,1103.501,354.454
2025-01-04 07:15:00,1.895,1103.501,354.454
2025-01-04 07:30:00,1.895,1103.501,354.454
2025-01-04 07:45:00,1.895,1103.501,354.454
2025-01-04 08:00:00,279.065,1285.249,731.209
2025-01-04 08:15:00,279.065,1285.249,731.209
2025-01-04 08:30:00,279.065,1285.249,731.209
2025-01-04 08:45:00,279.065,1285.249,731.209
2025-01-04 09:00:00,1367.146,1586.25,900.076
2025-01-04 09:15:00,1367.146,1586.25,900.076
2025-01-04 09:30:00,1367.146,1586.25,900.076
2025-01-04 09:45:00,1367.146,1586.25,900.076
2025-01-04 10:00:00,2289.229,1516.999,1285.577
2025-01-04 10:15:00,2289.229,1516.999,1285.577
2025-01-04 10:30:00,2289.229,1516.999,1285.577
2025-01-04 10:45:00,2289.229,1516.999,1285.577
2025-01-04 11:00:00,3064.074,1645.5,1661.747
2025-01-04 11:15:00,3064.074,1645.5,1661.747
2025-01-04 11:30:00,3064.074,1645.5,1661.747
2025-01-04 11:45:00,3064.074,1645.5,1661.747
2025-01-04 12:00:00,3208.755,1550.75,2017.953
2025-01-04 12:15:00,3208.755,1550.75,2017.953
2025-01-04 12:30:00,3208.755,1550.75,2017.953
2025-01-04 12:45:00,3208.755,1550.75,2017.953
2025-01-04 13:00:00,2963.184,964.5,1660.262
2025-01-04 13:15:00,2963.184,964.5,1660.262
2025-01-04 13:30:00,2963.184,964.5,1660.262
2025-01-04 13:45:00,2963.184,964.5,1660.262
2025-01-04 14:00:00,1949.751,815.0,1529.951
2025-01-04 14:15:00,1949.751,815.0,1529.951
2025-01-04 14:30:00,1949.751,815.0,1529.951
2025-01-04 14:45:00,1949.751,815.0,1529.951
2025-01-04 15:00:00,348.262,567.251,1485.938
2025-01-04 15:15:00,348.262,567.251,1485.938
2025-01-04 15:30:00,348.262,567.251,1485.938
2025-01-04 15:45:00,348.262,567.251,1485.938
2025-01-04 16:00:00,0.0,567.75,1184.864
2025-01-04 16:15:00,0.0,567.75,1184.864
2025-01-04 16:30:00,0.0,567.75,1184.864
2025-01-04 16:45:00,0.0,567.75,1184.864
2025-01-04 17:00:00,0.0,688.5,1099.801
2025-01-04 17:15:00,0.0,688.5,1099.801
2025-01-04 17:30:00,0.0,688.5,1099.801
2025-01-04 17:45:00,0.0,688.5,1099.801
2025-01-04 18:00:00,0.0,778.75,910.815
2025-01-04 18:15:00,0.0,778.75,910.815
2025-01-04 18:30:00,0.0,778.75,910.815
2025-01-04 18:45:00,0.0,778.75,910.815
2025-01-04 19:00:00,0.0,848.499,909.323
2025-01-04 19:15:00,0.0,848.499,909.323
2025-01-04 19:30:00,0.0,848.499,909.323
2025-01-04 19:45:00,0.0,848.499,909.323
2025-01-04 20:00:00,0.0,954.252,780.742
2025-01-04 20:15:00,0.0,954.252,780.742
2025-01-04 20:30:00,0.0,954.252,780.742
2025-01-04 20:45:00,0.0,954.252,780.742
2025-01-04 21:00:00,0.0,1429.25,851.942
2025-01-04 21:15:00,0.0,1429.25,851.942
2025-01-04 21:30:00,0.0,1429.25,851.942
2025-01-04 21:45:00,0.0,1429.25,851.942
2025-01-04 22:00:00,0.0,1811.0,854.213
2025-01-04 22:15:00,0.0,1811.0,854.213
2025-01-04 22:30:00,0.0,1811.0,854.213
2025-01-04 22:45:00,0.0,1811.0,854.213
2025-01-04 23:00:00,0.0,2143.001,698.735
2025-01-04 23:15:00,0.0,2143.001,698.735
2025-01-04 23:30:00,0.0,2143.001,698.735
2025-01-04 23:45:00,0.0,2143.001,698.735
2025-01-05 00:00:00,0.0,2131.25,797.628
2025-01-05 00:15:00,0.0,2131.25,797.628
2025-01-05 00:30:00,0.0,2131.25,797.628
2025-01-05 00:45:00,0.0,2131.25,797.628
2025-01-05 01:00:00,0.0,2075.0,908.483
2025-01-05 01:15:00,0.0,2075.0,908.483
2025-01-05 01:30:00,0.0,2075.0,908.483
2025-01-05 01:45:00,0.0,2075.0,908.483
2025-01-05 02:00:00,0.0,2511.5,1260.471
2025-01-05 02:15:00,0.0,2511.5,1260.471
2025-01-05 02:30:00,0.0,2511.5,1260.471
2025-01-05 02:45:00,0.0,2511.5,1260.471
2025-01-05 03:00:00,0.0,2775.0,1823.41
2025-01-05 03:15:00,0.0,2775.0,1823.41
2025-01-05 03:30:00,0.0,2775.0,1823.41
2025-01-05 03:45:00,0.0,2775.0,1823.41
2025-01-05 04:00:00,0.0,2967.251,2207.106
2025-01-05 04:15:00,0.0,2967.251,2207.106
2025-01-05 04:30:00,0.0,2967.251,2207.106
2025-01-05 04:45:00,0.0,2967.251,2207.106
2025-01-05 05:00:00,0.0,3522.75,2853.148
2025-01-05 05:15:00,0.0,3522.75,2853.148
2025-01-05 05:30:00,0.0,3522.75,2853.148
2025-01-05 05:45:00,0.0,3522.75,2853.148
2025-01-05 06:00:00,0.0,3618.749,3652.59
2025-01-05 06:15:00,0.0,3618.749,3652.59
2025-01-05 06:30:00,0.0,3618.749,3652.59
2025-01-05 06:45:00,0.0,3618.749,3652.59
2025-01-05 07:00:00,2.106,3748.75,4249.094
2025-01-05 07:15:00,2.106,3748.75,4249.094
2025-01-05 07:30:00,2.106,3748.75,4249.094
2025-01-05 07:45:00,2.106,3748.75,4249.094
2025-01-05 08:00:00,148.859,3460.25,4513.89
2025-01-05 08:15:00,148.859,3460.25,4513.89
2025-01-05 08:30:00,148.859,3460.25,4513.89
2025-01-05 08:45:00,148.859,3460.25,4513.89
2025-01-05 09:00:00,664.545,3205.75,4595.959
2025-01-05 09:15:00,664.545,3205.75,4595.959
2025-01-05 09:30:00,664.545,3205.75,4595.959
2025-01-05 09:45:00,664.545,3205.75,4595.959
2025-01-05 10:00:00,917.174,3778.499,4598.546
2025-01-05 10:15:00,917.174,3778.499,4598.546
2025-01-05 10:30:00,917.174,3778.499,4598.546
2025-01-05 10:45:00,917.174,3778.499,4598.546
2025-01-05 11:00:00,928.801,3825.25,4581.535
2025-01-05 11:15:00,928.801,3825.25,4581.535
2025-01-05 11:30:00,928.801,3825.25,4581.535
2025-01-05 11:45:00,928.801,3825.25,4581.535
2025-01-05 12:00:00,853.547,3822.249,4156.812
2025-01-05 12:15:00,853.547,3822.249,4156.812
2025-01-05 12:30:00,853.547,3822.249,4156.812
2025-01-05 12:45:00,853.547,3822.249,4156.812
2025-01-05 13:00:00,713.95,3910.248,4104.715
2025-01-05 13:15:00,713.95,3910.248,4104.715
2025-01-05 13:30:00,713.95,3910.248,4104.715
2025-01-05 13:45:00,713.95,3910.248,4104.715
2025-01-05 14:00:00,449.055,3925.25,4058.809
2025-01-05 14:15:00,449.055,3925.25,4058.809
2025-01-05 14:30:00,449.055,3925.25,4058.809
2025-01-05 14:45:00,449.055,3925.25,4058.809
2025-01-05 15:00:00,101.581,3912.0,4027.458
2025-01-05 15:15:00,101.581,3912.0,4027.458
2025-01-05 15:30:00,101.581,3912.0,4027.458
2025-01-05 15:45:00,101.581,3912.0,4027.458
2025-01-05 16:00:00,0.0,3905.001,4438.989
2025-01-05 16:15:00,0.0,3905.001,4438.989
2025-01-05 16:30:00,0.0,3905.001,4438.989
2025-01-05 16:45:00,0.0,3905.001,4438.989
2025-01-05 17:00:00,0.0,3851.5,4807.524
2025-01-05 17:15:00,0.0,3851.5,4807.524
2025-01-05 17:30:00,0.0,3851.5,4807.524
2025-01-05 17:45:00,0.0,3851.5,4807.524
2025-01-05 18:00:00,0.0,3700.0,5003.044
2025-01-05 18:15:00,0.0,3700.0,5003.044
2025-01-05 18:30:00,0.0,3700.0,5003.044
2025-01-05 18:45:00,0.0,3700.0,5003.044
2025-01-05 19:00:00,0.0,3537.499,5363.208
2025-01-05 19:15:00,0.0,3537.499,5363.208
2025-01-05 19:30:00,0.0,3537.499,5363.208
2025-01-05 19:45:00,0.0,3537.499,5363.208
2025-01-05 20:00:00,0.0,3584.5,5946.143
2025-01-05 20:15:00,0.0,3584.5,5946.143
2025-01-05 20:30:00,0.0,3584.5,5946.143
2025-01-05 20:45:00,0.0,3584.5,5946.143
2025-01-05 21:00:00,0.0,3757.501,6258.428
2025-01-05 21:15:00,0.0,3757.501,6258.428
2025-01-05 21:30:00,0.0,3757.501,6258.428
2025-01-05 21:45:00,0.0,3757.501,6258.428
2025-01-05 22:00:00,0.0,3785.499,6327.987
2025-01-05 22:15:00,0.0,3785.499,6327.987
2025-01-05 22:30:00,0.0,3785.499,6327.987
2025-01-05 22:45:00,0.0,3785.499,6327.987
2025-01-05 23:00:00,0.0,3731.75,6346.329
2025-01-05 23:15:00,0.0,3731.75,6346.329
2025-01-05 23:30:00,0.0,3731.75,6346.329
2025-01-05 23:45:00,0.0,3731.75,6346.329
2025-01-06 00:00:00,0.0,3760.0,6349.757
2025-01-06 00:15:00,0.0,3760.0,6349.757
2025-01-06 00:30:00,0.0,3760.0,6349.757
2025-01-06 00:45:00,0.0,3760.0,6349.757
2025-01-06 01:00:00,0.0,3762.25,6365.786
2025-01-06 01:15:00,0.0,3762.25,6365.786
2025-01-06 01:30:00,0.0,3762.25,6365.786
2025-01-06 01:45:00,0.0,3762.25,6365.786
2025-01-06 02:00:00,0.0,3738.5,6358.798
2025-01-06 02:15:00,0.0,3738.5,6358.798
2025-01-06 02:30:00,0.0,3738.5,6358.798
2025-01-06 02:45:00,0.0,3738.5,6358.798
2025-01-06 03:00:00,0.0,3733.0,6348.957
2025-01-06 03:15:00,0.0,3733.0,6348.957
2025-01-06 03:30:00,0.0,3733.0,6348.957
2025-01-06 03:45:00,0.0,3733.0,6348.957
2025-01-06 04:00:00,0.0,3741.75,6405.595
2025-01-06 04:15:00,0.0,3741.75,6405.595
2025-01-06 04:30:00,0.0,3741.75,6405.595
2025-01-06 04:45:00,0.0,3741.75,6405.595
2025-01-06 05:00:00,0.0,3776.502,6445.041
2025-01-06 05:15:00,0.0,3776.502,6445.041
2025-01-06 05:30:00,0.0,3776.502,6445.041
2025-01-06 05:45:00,0.0,3776.502,6445.041
2025-01-06 06:00:00,0.0,3833.499,6456.073
2025-01-06 06:15:00,0.0,3833.499,6456.073
2025-01-06 06:30:00,0.0,3833.499,6456.073
2025-01-06 06:45:00,0.0,3833.499,6456.073
2025-01-06 07:00:00,1.555,3869.499,6475.489
2025-01-06 07:15:00,1.555,3869.499,6475.489
2025-01-06 07:30:00,1.555,3869.499,6475.489
2025-01-06 07:45:00,1.555,3869.499,6475.489
2025-01-06 08:00:00,236.002,3854.5,6498.396
2025-01-06 08:15:00,236.002,3854.5,6498.396
2025-01-06 08:30:00,236.002,3854.5,6498.396
2025-01-06 08:45:00,236.002,3854.5,6498.396
2025-01-06 09:00:00,975.612,3779.25,6524.789
