time_utc,solar_production_mw,wind_offshore_production_mw,wind_onshore_production_mw,demand_mw
2024-12-31 23:00:00,0.0,3453.249,6519.52,12075.13
2024-12-31 23:15:00,0.0,3453.249,6519.52,12038.26
2024-12-31 23:30:00,0.0,3453.249,6519.52,12086.68
2024-12-31 23:45:00,0.0,3453.249,6519.52,11996.97
2025-01-01 00:00:00,0.0,3110.75,5917.659,12025.57
2025-01-01 00:15:00,0.0,3110.75,5917.659,12014.35
2025-01-01 00:30:00,0.0,3110.75,5917.659,11963.67
2025-01-01 00:45:00,0.0,3110.75,5917.659,11826.14
2025-01-01 01:00:00,0.0,3376.75,4994.553,11773.68
2025-01-01 01:15:00,0.0,3376.75,4994.553,11639.88
2025-01-01 01:30:00,0.0,3376.75,4994.553,11628.82
2025-01-01 01:45:00,0.0,3376.75,4994.553,11501.9
2025-01-01 02:00:00,0.0,3414.75,4990.896,11445.98
2025-01-01 02:15:00,0.0,3414.75,4990.896,11299.63
2025-01-01 02:30:00,0.0,3414.75,4990.896,11281.32
2025-01-01 02:45:00,0.0,3414.75,4990.896,11214.84
2025-01-01 03:00:00,0.0,3155.25,4988.425,11229.21
2025-01-01 03:15:00,0.0,3155.25,4988.425,11114.84
2025-01-01 03:30:00,0.0,3155.25,4988.425,11093.15
2025-01-01 03:45:00,0.0,3155.25,4988.425,11103.66
2025-01-01 04:00:00,0.0,2714.499,4995.848,11206.62
2025-01-01 04:15:00,0.0,2714.499,4995.848,11214.12
2025-01-01 04:30:00,0.0,2714.499,4995.848,11147.16
2025-01-01 04:45:00,0.0,2714.499,4995.848,11175.43
2025-01-01 05:00:00,0.0,2826.0,5000.998,11324.25
2025-01-01 05:15:00,0.0,2826.0,5000.998,11400.43
2025-01-01 05:30:00,0.0,2826.0,5000.998,11335.3
2025-01-01 05:45:00,0.0,2826.0,5000.998,11481.39
2025-01-01 06:00:00,0.0,2691.5,5545.243,11577.45
2025-01-01 06:15:00,0.0,2691.5,5545.243,11679.5
2025-01-01 06:30:00,0.0,2691.5,5545.243,11737.15
2025-01-01 06:45:00,0.0,2691.5,5545.243,11787.41
2025-01-01 07:00:00,1.217,2566.501,5000.109,11940.14
2025-01-01 07:15:00,1.217,2566.501,5000.109,12002.46
2025-01-01 07:30:00,1.217,2566.501,5000.109,12082.63
2025-01-01 07:45:00,1.217,2566.501,5000.109,12140.86
2025-01-01 08:00:00,109.13,2249.75,5006.276,12268.88
2025-01-01 08:15:00,109.13,2249.75,5006.276,12394.0
2025-01-01 08:30:00,109.13,2249.75,5006.276,12545.6
2025-01-01 08:45:00,109.13,2249.75,5006.276,12734.02
2025-01-01 09:00:00,510.609,2035.25,5008.423,12883.74
2025-01-01 09:15:00,510.609,2035.25,5008.423,13071.32
2025-01-01 09:30:00,510.609,2035.25,5008.423,13164.2
2025-01-01 09:45:00,510.609,2035.25,5008.423,13207.07
2025-01-01 10:00:00,756.11,1573.501,5008.986,13426.77
2025-01-01 10:15:00,756.11,1573.501,5008.986,13563.35
2025-01-01 10:30:00,756.11,1573.501,5008.986,13630.74
2025-01-01 10:45:00,756.11,1573.501,5008.986,13714.71
2025-01-01 11:00:00,872.914,1518.0,4859.352,13835.84
2025-01-01 11:15:00,872.914,1518.0,4859.352,13901.55
2025-01-01 11:30:00,872.914,1518.0,4859.352,13927.4
2025-01-01 11:45:00,872.914,1518.0,4859.352,13967.37
2025-01-01 12:00:00,889.36,1817.25,4557.821,14061.04
2025-01-01 12:15:00,889.36,1817.25,4557.821,14137.56
2025-01-01 12:30:00,889.36,1817.25,4557.821,14164.59
2025-01-01 12:45:00,889.36,1817.25,4557.821,14198.77
2025-01-01 13:00:00,642.642,1998.75,4968.952,14320.71
2025-01-01 13:15:00,642.642,1998.75,4968.952,14293.82
2025-01-01 13:30:00,642.642,1998.75,4968.952,14321.46
2025-01-01 13:45:00,642.642,1998.75,4968.952,14401.26
2025-01-01 14:00:00,290.661,2567.25,5521.656,14288.05
2025-01-01 14:15:00,290.661,2567.25,5521.656,14175.2
2025-01-01 14:30:00,290.661,2567.25,5521.656,14446.75
2025-01-01 14:45:00,290.661,2567.25,5521.656,14408.29
2025-01-01 15:00:00,47.725,3314.0,6551.295,14565.25
2025-01-01 15:15:00,47.725,3314.0,6551.295,14633.99
2025-01-01 15:30:00,47.725,3314.0,6551.295,14885.34
2025-01-01 15:45:00,47.725,3314.0,6551.295,14991.72
2025-01-01 16:00:00,0.0,3651.249,6371.756,15145.22
2025-01-01 16:15:00,0.0,3651.249,6371.756,15126.74
2025-01-01 16:30:00,0.0,3651.249,6371.756,15234.72
2025-01-01 16:45:00,0.0,3651.249,6371.756,15269.52
2025-01-01 17:00:00,0.0,3621.251,5262.636,15130.28
2025-01-01 17:15:00,0.0,3621.251,5262.636,15046.8
2025-01-01 17:30:00,0.0,3621.251,5262.636,14934.05
2025-01-01 17:45:00,0.0,3621.251,5262.636,14824.61
2025-01-01 18:00:00,0.0,3423.001,5026.362,14701.62
2025-01-01 18:15:00,0.0,3423.001,5026.362,14572.71
2025-01-01 18:30:00,0.0,3423.001,5026.362,14510.97
2025-01-01 18:45:00,0.0,3423.001,5026.362,14484.23
2025-01-01 19:00:00,0.0,3645.0,4969.39,14498.97
2025-01-01 19:15:00,0.0,3645.0,4969.39,14427.55
2025-01-01 19:30:00,0.0,3645.0,4969.39,14365.08
2025-01-01 19:45:00,0.0,3645.0,4969.39,14213.32
2025-01-01 20:00:00,0.0,3433.001,5463.986,14197.51
2025-01-01 20:15:00,0.0,3433.001,5463.986,14004.44
2025-01-01 20:30:00,0.0,3433.001,5463.986,13905.67
2025-01-01 20:45:00,0.0,3433.001,5463.986,13718.83
2025-01-01 21:00:00,0.0,3283.75,5849.626,13605.14
2025-01-01 21:15:00,0.0,3283.75,5849.626,13385.21
2025-01-01 21:30:00,0.0,3283.75,5849.626,13236.14
2025-01-01 21:45:00,0.0,3283.75,5849.626,13001.14
2025-01-01 22:00:00,0.0,3208.0,5931.133,12996.87
2025-01-01 22:15:00,0.0,3208.0,5931.133,12880.53
2025-01-01 22:30:00,0.0,3208.0,5931.133,12630.78
2025-01-01 22:45:00,0.0,3208.0,5931.133,12421.17
2025-01-01 23:00:00,0.0,2405.0,5857.03,12224.11
2025-01-01 23:15:00,0.0,2405.0,5857.03,12076.11
2025-01-01 23:30:00,0.0,2405.0,5857.03,11962.46
2025-01-01 23:45:00,0.0,2405.0,5857.03,11815.22
2025-01-02 00:00:00,0.0,1860.75,4657.518,11655.01
2025-01-02 00:15:00,0.0,1860.75,4657.518,11481.14
2025-01-02 00:30:00,0.0,1860.75,4657.518,11341.95
2025-01-02 00:45:00,0.0,1860.75,4657.518,11158.0
2025-01-02 01:00:00,0.0,1584.75,2180.4,11113.05
2025-01-02 01:15:00,0.0,1584.75,2180.4,11063.64
2025-01-02 01:30:00,0.0,1584.75,2180.4,11030.91
2025-01-02 01:45:00,0.0,1584.75,2180.4,11030.81
2025-01-02 02:00:00,0.0,1469.249,1290.672,10939.87
2025-01-02 02:15:00,0.0,1469.249,1290.672,10924.1
2025-01-02 02:30:00,0.0,1469.249,1290.672,10894.07
2025-01-02 02:45:00,0.0,1469.249,1290.672,10936.72
2025-01-02 03:00:00,0.0,1377.0,1003.721,10946.86
2025-01-02 03:15:00,0.0,1377.0,1003.721,11040.31
2025-01-02 03:30:00,0.0,1377.0,1003.721,11108.44
2025-01-02 03:45:00,0.0,1377.0,1003.721,11112.41
2025-01-02 04:00:00,0.0,1430.751,756.568,11254.81
2025-01-02 04:15:00,0.0,1430.751,756.568,11315.52
2025-01-02 04:30:00,0.0,1430.751,756.568,11431.91
2025-01-02 04:45:00,0.0,1430.751,756.568,11679.18
2025-01-02 05:00:00,0.0,1360.5,588.753,12049.76
2025-01-02 05:15:00,0.0,1360.5,588.753,12260.91
2025-01-02 05:30:00,0.0,1360.5,588.753,12519.69
2025-01-02 05:45:00,0.0,1360.5,588.753,12863.16
2025-01-02 06:00:00,0.0,1153.749,551.794,13344.91
2025-01-02 06:15:00,0.0,1153.749,551.794,13681.2
2025-01-02 06:30:00,0.0,1153.749,551.794,13928.74
2025-01-02 06:45:00,0.0,1153.749,551.794,14257.82
2025-01-02 07:00:00,1.476,1305.001,402.255,14804.19
2025-01-02 07:15:00,1.476,1305.001,402.255,15157.36
2025-01-02 07:30:00,1.476,1305.001,402.255,15345.73
2025-01-02 07:45:00,1.476,1305.001,402.255,15517.59
2025-01-02 08:00:00,527.664,1113.749,408.922,15674.73
2025-01-02 08:15:00,527.664,1113.749,408.922,15718.24
2025-01-02 08:30:00,527.664,1113.749,408.922,15672.22
2025-01-02 08:45:00,527.664,1113.749,408.922,15557.07
2025-01-02 09:00:00,2925.525,925.0,475.339,15408.42
2025-01-02 09:15:00,2925.525,925.0,475.339,15023.61
2025-01-02 09:30:00,2925.525,925.0,475.339,15154.43
2025-01-02 09:45:00,2925.525,925.0,475.339,15093.54
2025-01-02 10:00:00,5408.625,1451.499,622.846,14915.79
2025-01-02 10:15:00,5408.625,1451.499,622.846,14916.34
2025-01-02 10:30:00,5408.625,1451.499,622.846,14890.12
2025-01-02 10:45:00,5408.625,1451.499,622.846,14803.16
2025-01-02 11:00:00,7194.923,1697.502,1071.732,14732.05
2025-01-02 11:15:00,7194.923,1697.502,1071.732,14672.86
2025-01-02 11:30:00,7194.923,1697.502,1071.732,14735.81
2025-01-02 11:45:00,7194.923,1697.502,1071.732,14748.87
2025-01-02 12:00:00,6167.02,2377.998,1741.282,14840.29
2025-01-02 12:15:00,6167.02,2377.998,1741.282,14914.98
2025-01-02 12:30:00,6167.02,2377.998,1741.282,14940.23
2025-01-02 12:45:00,6167.02,2377.998,1741.282,14973.15
2025-01-02 13:00:00,4203.266,2788.5,2118.461,15080.96
2025-01-02 13:15:00,4203.266,2788.5,2118.461,15122.58
2025-01-02 13:30:00,4203.266,2788.5,2118.461,15214.8
2025-01-02 13:45:00,4203.266,2788.5,2118.461,15285.04
2025-01-02 14:00:00,2107.258,2867.001,1658.415,15448.98
2025-01-02 14:15:00,2107.258,2867.001,1658.415,15678.81
2025-01-02 14:30:00,2107.258,2867.001,1658.415,15888.7
2025-01-02 14:45:00,2107.258,2867.001,1658.415,16132.74
2025-01-02 15:00:00,421.057,2964.75,1477.348,16286.94
2025-01-02 15:15:00,421.057,2964.75,1477.348,16592.14
2025-01-02 15:30:00,421.057,2964.75,1477.348,16795.13
2025-01-02 15:45:00,421.057,2964.75,1477.348,17212.66
2025-01-02 16:00:00,0.0,3126.5,1333.784,17455.62
2025-01-02 16:15:00,0.0,3126.5,1333.784,17823.5
2025-01-02 16:30:00,0.0,3126.5,1333.784,17933.68
2025-01-02 16:45:00,0.0,3126.5,1333.784,17914.3
2025-01-02 17:00:00,0.0,3434.5,1431.043,17581.45
2025-01-02 17:15:00,0.0,3434.5,1431.043,17401.23
2025-01-02 17:30:00,0.0,3434.5,1431.043,17229.69
2025-01-02 17:45:00,0.0,3434.5,1431.043,17074.9
2025-01-02 18:00:00,0.0,3284.001,1630.252,16879.55
2025-01-02 18:15:00,0.0,3284.001,1630.252,16681.37
2025-01-02 18:30:00,0.0,3284.001,1630.252,16562.66
2025-01-02 18:45:00,0.0,3284.001,1630.252,16430.38
2025-01-02 19:00:00,0.0,3289.0,1806.529,16173.83
2025-01-02 19:15:00,0.0,3289.0,1806.529,15954.7
2025-01-02 19:30:00,0.0,3289.0,1806.529,15811.66
2025-01-02 19:45:00,0.0,3289.0,1806.529,15626.15
2025-01-02 20:00:00,0.0,3244.75,1921.037,15404.12
2025-01-02 20:15:00,0.0,3244.75,1921.037,15191.15
2025-01-02 20:30:00,0.0,3244.75,1921.037,15013.75
2025-01-02 20:45:00,0.0,3244.75,1921.037,14892.42
2025-01-02 21:00:00,0.0,3004.5,1752.961,14621.36
2025-01-02 21:15:00,0.0,3004.5,1752.961,14371.77
2025-01-02 21:30:00,0.0,3004.5,1752.961,14163.79
2025-01-02 21:45:00,0.0,3004.5,1752.961,13921.68
2025-01-02 22:00:00,0.0,2411.75,1547.859,13633.83
2025-01-02 22:15:00,0.0,2411.75,1547.859,13404.47
2025-01-02 22:30:00,0.0,2411.75,1547.859,13116.19
2025-01-02 22:45:00,0.0,2411.75,1547.859,12973.66
2025-01-02 23:00:00,0.0,2539.5,1645.914,12812.07
2025-01-02 23:15:00,0.0,2539.5,1645.914,12844.74
2025-01-02 23:30:00,0.0,2539.5,1645.914,12611.87
2025-01-02 23:45:00,0.0,2539.5,1645.914,12456.98
2025-01-03 00:00:00,0.0,2805.499,1618.077,12427.33
2025-01-03 00:15:00,0.0,2805.499,1618.077,12362.85
2025-01-03 00:30:00,0.0,2805.499,1618.077,12303.24
2025-01-03 00:45:00,0.0,2805.499,1618.077,12333.97
2025-01-03 01:00:00,0.0,2857.749,1937.499,12236.1
2025-01-03 01:15:00,0.0,2857.749,1937.499,12019.99
2025-01-03 01:30:00,0.0,2857.749,1937.499,11943.94
2025-01-03 01:45:00,0.0,2857.749,1937.499,11803.22
2025-01-03 02:00:00,0.0,3126.25,2047.739,11837.37
2025-01-03 02:15:00,0.0,3126.25,2047.739,11836.1
2025-01-03 02:30:00,0.0,3126.25,2047.739,11818.83
2025-01-03 02:45:00,0.0,3126.25,2047.739,11907.48
2025-01-03 03:00:00,0.0,3400.75,2245.754,12106.14
2025-01-03 03:15:00,0.0,3400.75,2245.754,12045.52
2025-01-03 03:30:00,0.0,3400.75,2245.754,12100.23
2025-01-03 03:45:00,0.0,3400.75,2245.754,12056.21
2025-01-03 04:00:00,0.0,3597.249,2721.226,12110.22
2025-01-03 04:15:00,0.0,3597.249,2721.226,12194.02
2025-01-03 04:30:00,0.0,3597.249,2721.226,12412.29
2025-01-03 04:45:00,0.0,3597.249,2721.226,12679.74
2025-01-03 05:00:00,0.0,3657.0,3513.913,12972.97
2025-01-03 05:15:00,0.0,3657.0,3513.913,13414.64
2025-01-03 05:30:00,0.0,3657.0,3513.913,13552.4
2025-01-03 05:45:00,0.0,3657.0,3513.913,13765.72
2025-01-03 06:00:00,0.0,3608.25,4324.637,14309.29
2025-01-03 06:15:00,0.0,3608.25,4324.637,14574.67
2025-01-03 06:30:00,0.0,3608.25,4324.637,14945.02
2025-01-03 06:45:00,0.0,3608.25,4324.637,15181.75
2025-01-03 07:00:00,2.61,3650.25,4378.53,15744.06
2025-01-03 07:15:00,2.61,3650.25,4378.53,15944.38
2025-01-03 07:30:00,2.61,3650.25,4378.53,16193.11
2025-01-03 07:45:00,2.61,3650.25,4378.53,16304.95
2025-01-03 08:00:00,551.752,3537.0,4821.699,16407.18
2025-01-03 08:15:00,551.752,3537.0,4821.699,16408.56
2025-01-03 08:30:00,551.752,3537.0,4821.699,16358.08
2025-01-03 08:45:00,551.752,3537.0,4821.699,16345.0
2025-01-03 09:00:00,2772.148,3459.75,5248.739,16254.95
2025-01-03 09:15:00,2772.148,3459.75,5248.739,16287.16
2025-01-03 09:30:00,2772.148,3459.75,5248.739,16138.52
2025-01-03 09:45:00,2772.148,3459.75,5248.739,16277.43
2025-01-03 10:00:00,4336.232,3474.25,5479.588,16061.8
2025-01-03 10:15:00,4336.232,3474.25,5479.588,16163.46
2025-01-03 10:30:00,4336.232,3474.25,5479.588,16123.15
2025-01-03 10:45:00,4336.232,3474.25,5479.588,16236.44
2025-01-03 11:00:00,3981.92,3640.001,5174.549,16279.01
2025-01-03 11:15:00,3981.92,3640.001,5174.549,16298.19
2025-01-03 11:30:00,3981.92,3640.001,5174.549,16277.59
2025-01-03 11:45:00,3981.92,3640.001,5174.549,16298.34
2025-01-03 12:00:00,3272.974,3508.501,4219.156,16344.94
2025-01-03 12:15:00,3272.974,3508.501,4219.156,16385.78
2025-01-03 12:30:00,3272.974,3508.501,4219.156,16362.37
2025-01-03 12:45:00,3272.974,3508.501,4219.156,16388.32
2025-01-03 13:00:00,2841.286,3450.25,3975.338,16383.25
2025-01-03 13:15:00,2841.286,3450.25,3975.338,16363.87
2025-01-03 13:30:00,2841.286,3450.25,3975.338,16300.87
2025-01-03 13:45:00,2841.286,3450.25,3975.338,16461.83
2025-01-03 14:00:00,1928.79,3198.751,3610.91,16485.89
2025-01-03 14:15:00,1928.79,3198.751,3610.91,16538.91
2025-01-03 14:30:00,1928.79,3198.751,3610.91,16600.76
2025-01-03 14:45:00,1928.79,3198.751,3610.91,16751.56
2025-01-03 15:00:00,447.963,3172.251,2845.564,17066.23
2025-01-03 15:15:00,447.963,3172.251,2845.564,17143.69
2025-01-03 15:30:00,447.963,3172.251,2845.564,17483.96
2025-01-03 15:45:00,447.963,3172.251,2845.564,17677.85
2025-01-03 16:00:00,0.0,3081.25,1924.284,17895.32
2025-01-03 16:15:00,0.0,3081.25,1924.284,18083.07
2025-01-03 16:30:00,0.0,3081.25,1924.284,18146.36
2025-01-03 16:45:00,0.0,3081.25,1924.284,18065.26
2025-01-03 17:00:00,0.0,2850.25,1576.54,17715.53
2025-01-03 17:15:00,0.0,2850.25,1576.54,17462.92
2025-01-03 17:30:00,0.0,2850.25,1576.54,17279.37
2025-01-03 17:45:00,0.0,2850.25,1576.54,17169.08
2025-01-03 18:00:00,0.0,2428.75,1292.627,16966.02
2025-01-03 18:15:00,0.0,2428.75,1292.627,16737.59
2025-01-03 18:30:00,0.0,2428.75,1292.627,16541.62
2025-01-03 18:45:00,0.0,2428.75,1292.627,16426.41
2025-01-03 19:00:00,0.0,2179.749,999.302,16243.13
2025-01-03 19:15:00,0.0,2179.749,999.302,16155.98
2025-01-03 19:30:00,0.0,2179.749,999.302,15931.71
2025-01-03 19:45:00,0.0,2179.749,999.302,15748.36
2025-01-03 20:00:00,0.0,1614.0,938.809,15310.79
2025-01-03 20:15:00,0.0,1614.0,938.809,15190.17
2025-01-03 20:30:00,0.0,1614.0,938.809,14969.3
2025-01-03 20:45:00,0.0,1614.0,938.809,14890.35
2025-01-03 21:00:00,0.0,1395.25,699.466,14654.64
2025-01-03 21:15:00,0.0,1395.25,699.466,14431.02
2025-01-03 21:30:00,0.0,1395.25,699.466,14144.88
2025-01-03 21:45:00,0.0,1395.25,699.466,14053.03
2025-01-03 22:00:00,0.0,1189.0,509.739,13868.72
2025-01-03 22:15:00,0.0,1189.0,509.739,13538.65
2025-01-03 22:30:00,0.0,1189.0,509.739,13458.93
2025-01-03 22:45:00,0.0,1189.0,509.739,13292.62
2025-01-03 23:00:00,0.0,887.75,668.89,13141.24
2025-01-03 23:15:00,0.0,887.75,668.89,12903.36
2025-01-03 23:30:00,0.0,887.75,668.89,12766.33
2025-01-03 23:45:00,0.0,887.75,668.89,12614.63
2025-01-04 00:00:00,0.0,1015.0,500.591,12473.28
2025-01-04 00:15:00,0.0,1015.0,500.591,12357.22
2025-01-04 00:30:00,0.0,1015.0,500.591,12201.65
2025-01-04 00:45:00,0.0,1015.0,500.591,12072.94
2025-01-04 01:00:00,0.0,655.25,526.096,12006.68
2025-01-04 01:15:00,0.0,655.25,526.096,11988.4
2025-01-04 01:30:00,0.0,655.25,526.096,11922.04
2025-01-04 01:45:00,0.0,655.25,526.096,11858.87
2025-01-04 02:00:00,0.0,371.5,449.856,11883.74
2025-01-04 02:15:00,0.0,371.5,449.856,11824.05
2025-01-04 02:30:00,0.0,371.5,449.856,11720.42
2025-01-04 02:45:00,0.0,371.5,449.856,11713.07
2025-01-04 03:00:00,0.0,413.5,375.287,11734.37
2025-01-04 03:15:00,0.0,413.5,375.287,11755.02
2025-01-04 03:30:00,0.0,413.5,375.287,11746.29
2025-01-04 03:45:00,0.0,413.5,375.287,11710.81
2025-01-04 04:00:00,0.0,491.25,291.461,11715.09
2025-01-04 04:15:00,0.0,491.25,291.461,11714.24
2025-01-04 04:30:00,0.0,491.25,291.461,11763.16
2025-01-04 04:45:00,0.0,491.25,291.461,11883.03
2025-01-04 05:00:00,0.0,519.999,311.288,12098.3
2025-01-04 05:15:00,0.0,519.999,311.288,12106.46
2025-01-04 05:30:00,0.0,519.999,311.288,12218.54
2025-01-04 05:45:00,0.0,519.999,311.288,12364.12
2025-01-04 06:00:00,0.0,733.75,263.398,12670.13
2025-01-04 06:15:00,0.0,733.75,263.398,12843.61
2025-01-04 06:30:00,0.0,733.75,263.398,13067.42
2025-01-04 06:45:00,0.0,733.75,263.398,13234.99
2025-01-04 07:00:00,1.895,1103.501,354.454,13570.67
2025-01-04 07:15:00,1.895,1103.501,354.454,13746.63
2025-01-04 07:30:00,1.895,1103.501,354.454,13942.38
2025-01-04 07:45:00,1.895,1103.501,354.454,14173.77
2025-01-04 08:00:00,279.065,1285.249,731.209,14407.68
2025-01-04 08:15:00,279.065,1285.249,731.209,14640.72
2025-01-04 08:30:00,279.065,1285.249,731.209,14780.6
2025-01-04 08:45:00,279.065,1285.249,731.209,14842.51
2025-01-04 09:00:00,1367.146,1586.25,900.076,14930.53
2025-01-04 09:15:00,1367.146,1586.25,900.076,14994.07
2025-01-04 09:30:00,1367.146,1586.25,900.076,14959.59
2025-01-04 09:45:00,1367.146,1586.25,900.076,14960.08
2025-01-04 10:00:00,2289.229,1516.999,1285.577,15047.95
2025-01-04 10:15:00,2289.229,1516.999,1285.577,15080.89
2025-01-04 10:30:00,2289.229,1516.999,1285.577,15078.67
2025-01-04 10:45:00,2289.229,1516.999,1285.577,15067.67
2025-01-04 11:00:00,3064.074,1645.5,1661.747,15015.87
2025-01-04 11:15:00,3064.074,1645.5,1661.747,15026.48
2025-01-04 11:30:00,3064.074,1645.5,1661.747,15030.47
2025-01-04 11:45:00,3064.074,1645.5,1661.747,14954.65
2025-01-04 12:00:00,3208.755,1550.75,2017.953,14908.17
2025-01-04 12:15:00,3208.755,1550.75,2017.953,14824.2
2025-01-04 12:30:00,3208.755,1550.75,2017.953,14853.82
2025-01-04 12:45:00,3208.755,1550.75,2017.953,14815.55
2025-01-04 13:00:00,2963.184,964.5,1660.262,14711.86
2025-01-04 13:15:00,2963.184,964.5,1660.262,14712.73
2025-01-04 13:30:00,2963.184,964.5,1660.262,14646.09
2025-01-04 13:45:00,2963.184,964.5,1660.262,14613.09
2025-01-04 14:00:00,1949.751,815.0,1529.951,14672.46
2025-01-04 14:15:00,1949.751,815.0,1529.951,14809.74
2025-01-04 14:30:00,1949.751,815.0,1529.951,14959.45
2025-01-04 14:45:00,1949.751,815.0,1529.951,15099.71
2025-01-04 15:00:00,348.262,567.251,1485.938,15379.16
2025-01-04 15:15:00,348.262,567.251,1485.938,15635.32
2025-01-04 15:30:00,348.262,567.251,1485.938,15821.03
2025-01-04 15:45:00,348.262,567.251,1485.938,16125.95
2025-01-04 16:00:00,0.0,567.75,1184.864,16365.41
2025-01-04 16:15:00,0.0,567.75,1184.864,16674.79
2025-01-04 16:30:00,0.0,567.75,1184.864,16857.82
2025-01-04 16:45:00,0.0,567.75,1184.864,16831.69
2025-01-04 17:00:00,0.0,688.5,1099.801,16594.74
2025-01-04 17:15:00,0.0,688.5,1099.801,16448.79
2025-01-04 17:30:00,0.0,688.5,1099.801,16258.35
2025-01-04 17:45:00,0.0,688.5,1099.801,16182.11
2025-01-04 18:00:00,0.0,778.75,910.815,15959.56
2025-01-04 18:15:00,0.0,778.75,910.815,15762.45
2025-01-04 18:30:00,0.0,778.75,910.815,15614.73
2025-01-04 18:45:00,0.0,778.75,910.815,15526.46
2025-01-04 19:00:00,0.0,848.499,909.323,15330.99
2025-01-04 19:15:00,0.0,848.499,909.323,15140.95
2025-01-04 19:30:00,0.0,848.499,909.323,14947.23
2025-01-04 19:45:00,0.0,848.499,909.323,14798.72
2025-01-04 20:00:00,0.0,954.252,780.742,14683.24
2025-01-04 20:15:00,0.0,954.252,780.742,14498.53
2025-01-04 20:30:00,0.0,954.252,780.742,14307.6
2025-01-04 20:45:00,0.0,954.252,780.742,14228.86
2025-01-04 21:00:00,0.0,1429.25,851.942,14048.57
2025-01-04 21:15:00,0.0,1429.25,851.942,13912.62
2025-01-04 21:30:00,0.0,1429.25,851.942,13684.16
2025-01-04 21:45:00,0.0,1429.25,851.942,13549.15
2025-01-04 22:00:00,0.0,1811.0,854.213,13358.07
2025-01-04 22:15:00,0.0,1811.0,854.213,13178.54
2025-01-04 22:30:00,0.0,1811.0,854.213,13016.05
2025-01-04 22:45:00,0.0,1811.0,854.213,12905.5
2025-01-04 23:00:00,0.0,2143.001,698.735,12978.19
2025-01-04 23:15:00,0.0,2143.001,698.735,12843.4
2025-01-04 23:30:00,0.0,2143.001,698.735,12554.83
2025-01-04 23:45:00,0.0,2143.001,698.735,12301.33
2025-01-05 00:00:00,0.0,2131.25,797.628,12243.36
2025-01-05 00:15:00,0.0,2131.25,797.628,12166.89
2025-01-05 00:30:00,0.0,2131.25,797.628,11999.17
2025-01-05 00:45:00,0.0,2131.25,797.628,11863.78
2025-01-05 01:00:00,0.0,2075.0,908.483,11773.82
2025-01-05 01:15:00,0.0,2075.0,908.483,11688.4
2025-01-05 01:30:00,0.0,2075.0,908.483,11637.52
2025-01-05 01:45:00,0.0,2075.0,908.483,11607.23
2025-01-05 02:00:00,0.0,2511.5,1260.471,11581.01
2025-01-05 02:15:00,0.0,2511.5,1260.471,11563.5
2025-01-05 02:30:00,0.0,2511.5,1260.471,11538.79
2025-01-05 02:45:00,0.0,2511.5,1260.471,11605.37
2025-01-05 03:00:00,0.0,2775.0,1823.41,11588.2
2025-01-05 03:15:00,0.0,2775.0,1823.41,11532.1
2025-01-05 03:30:00,0.0,2775.0,1823.41,11544.74
2025-01-05 03:45:00,0.0,2775.0,1823.41,11594.09
2025-01-05 04:00:00,0.0,2967.251,2207.106,11625.09
2025-01-05 04:15:00,0.0,2967.251,2207.106,11605.56
2025-01-05 04:30:00,0.0,2967.251,2207.106,11631.76
2025-01-05 04:45:00,0.0,2967.251,2207.106,11725.53
2025-01-05 05:00:00,0.0,3522.75,2853.148,11928.56
2025-01-05 05:15:00,0.0,3522.75,2853.148,12030.19
2025-01-05 05:30:00,0.0,3522.75,2853.148,12114.14
2025-01-05 05:45:00,0.0,3522.75,2853.148,12172.38
2025-01-05 06:00:00,0.0,3618.749,3652.59,12433.8
2025-01-05 06:15:00,0.0,3618.749,3652.59,12634.33
2025-01-05 06:30:00,0.0,3618.749,3652.59,12919.23
2025-01-05 06:45:00,0.0,3618.749,3652.59,12939.32
2025-01-05 07:00:00,2.106,3748.75,4249.094,13269.42
2025-01-05 07:15:00,2.106,3748.75,4249.094,13560.6
2025-01-05 07:30:00,2.106,3748.75,4249.094,13624.25
2025-01-05 07:45:00,2.106,3748.75,4249.094,13731.91
2025-01-05 08:00:00,148.859,3460.25,4513.89,14192.54
2025-01-05 08:15:00,148.859,3460.25,4513.89,14295.84
2025-01-05 08:30:00,148.859,3460.25,4513.89,14526.3
2025-01-05 08:45:00,148.859,3460.25,4513.89,14641.17
2025-01-05 09:00:00,664.545,3205.75,4595.959,14870.46
2025-01-05 09:15:00,664.545,3205.75,4595.959,15005.4
2025-01-05 09:30:00,664.545,3205.75,4595.959,15134.74
2025-01-05 09:45:00,664.545,3205.75,4595.959,15269.37
2025-01-05 10:00:00,917.174,3778.499,4598.546,15476.63
2025-01-05 10:15:00,917.174,3778.499,4598.546,15661.55
2025-01-05 10:30:00,917.174,3778.499,4598.546,15763.79
2025-01-05 10:45:00,917.174,3778.499,4598.546,15891.23
2025-01-05 11:00:00,928.801,3825.25,4581.535,15995.3
2025-01-05 11:15:00,928.801,3825.25,4581.535,16080.87
2025-01-05 11:30:00,928.801,3825.25,4581.535,16157.94
2025-01-05 11:45:00,928.801,3825.25,4581.535,16258.73
2025-01-05 12:00:00,853.547,3822.249,4156.812,16272.39
2025-01-05 12:15:00,853.547,3822.249,4156.812,16228.91
2025-01-05 12:30:00,853.547,3822.249,4156.812,16230.52
